date,min_temperature_2m,max_temperature_2m,avg_temperature_2m,avg_relative_humidity_2m,avg_pm2_5,avg_pm10,target
2021-07-04,18.0,24.8,21.133333333333333,83.45833333333333,10.191666666666666,15.429166666666667,22.620833333333334
2021-07-05,15.8,28.3,22.620833333333334,69.91666666666667,9.533333333333331,14.8,24.058333333333334
2021-07-06,18.5,29.0,24.058333333333334,65.54166666666667,12.779166666666669,18.85,24.883333333333336
2021-07-07,19.4,30.2,24.883333333333336,66.33333333333333,12.520833333333334,19.979166666666668,21.35833333333333
2021-07-08,17.8,27.0,21.35833333333333,82.08333333333333,8.325000000000001,11.633333333333333,21.9125
2021-07-09,16.1,27.8,21.9125,63.375,5.604166666666667,8.658333333333333,22.5125
2021-07-10,15.3,28.6,22.5125,66.33333333333333,11.195833333333333,16.175,23.4
2021-07-11,17.6,28.8,23.4,67.45833333333333,8.908333333333333,13.0875,24.058333333333334
2021-07-12,18.8,29.0,24.058333333333334,68.29166666666667,15.858333333333334,21.7125,21.5625
2021-07-13,17.4,25.3,21.5625,79.20833333333333,13.325,19.133333333333333,18.933333333333334
2021-07-14,14.4,23.4,18.933333333333334,77.375,9.508333333333333,14.670833333333334,20.53333333333333
2021-07-15,17.7,24.2,20.53333333333333,71.83333333333333,11.675,17.95,21.1
2021-07-16,16.2,25.1,21.1,75.25,12.0125,18.40833333333333,24.166666666666668
2021-07-17,17.4,30.9,24.166666666666668,67.16666666666667,11.083333333333334,15.55,25.070833333333336
2021-07-18,18.4,30.7,25.070833333333336,71.20833333333333,11.470833333333331,15.654166666666669,26.008333333333336
2021-07-19,20.2,31.2,26.008333333333336,63.0,12.4,18.4,26.195833333333336
2021-07-20,20.7,31.5,26.195833333333336,57.833333333333336,15.6125,25.0625,25.90833333333333
2021-07-21,20.4,31.2,25.90833333333333,61.29166666666666,20.129166666666663,29.8625,25.941666666666663
2021-07-22,21.1,30.5,25.941666666666663,63.66666666666666,17.0625,25.558333333333334,25.633333333333336
2021-07-23,21.0,30.9,25.633333333333336,64.04166666666667,15.091666666666669,22.866666666666664,25.491666666666664
2021-07-24,22.5,30.7,25.491666666666664,67.45833333333333,20.329166666666666,27.02083333333333,22.995833333333334
2021-07-25,20.1,25.6,22.995833333333334,76.20833333333333,14.391666666666666,19.5875,21.14583333333333
2021-07-26,18.9,25.2,21.14583333333333,83.20833333333333,9.004166666666666,12.345833333333331,21.120833333333334
2021-07-27,18.8,24.8,21.120833333333334,86.58333333333333,10.629166666666666,14.545833333333334,22.59166666666667
2021-07-28,19.6,26.7,22.59166666666667,81.75,16.208333333333332,23.620833333333334,24.058333333333334
2021-07-29,19.3,28.5,24.058333333333334,73.20833333333333,17.125,23.825,24.125
2021-07-30,19.9,27.8,24.125,75.95833333333333,17.320833333333333,26.304166666666664,22.175
2021-07-31,19.1,26.4,22.175,84.54166666666667,10.791666666666666,14.420833333333334,20.516666666666666
2021-08-01,18.1,25.0,20.516666666666666,80.66666666666667,7.104166666666667,10.066666666666666,20.72083333333333
2021-08-02,16.5,25.8,20.72083333333333,70.25,9.2625,14.3375,20.466666666666665
2021-08-03,17.2,24.5,20.466666666666665,77.79166666666667,15.041666666666666,21.008333333333333,19.766666666666666
2021-08-04,18.1,22.0,19.766666666666666,87.79166666666667,10.875,15.220833333333331,21.47083333333333
2021-08-05,16.3,27.5,21.47083333333333,75.95833333333333,8.520833333333334,12.441666666666668,22.266666666666666
2021-08-06,16.2,27.5,22.266666666666666,72.125,11.429166666666667,18.64583333333333,22.925
2021-08-07,19.3,26.7,22.925,72.04166666666667,12.495833333333332,20.775,21.95
2021-08-08,17.9,26.1,21.95,83.375,10.625,16.537499999999998,22.90416666666667
2021-08-09,17.2,28.1,22.90416666666667,70.58333333333333,12.083333333333334,22.64583333333333,23.5
2021-08-10,17.2,28.9,23.5,71.91666666666667,17.608333333333334,28.6125,24.725
2021-08-11,18.2,31.0,24.725,73.20833333333333,18.141666666666666,25.308333333333334,26.808333333333334
2021-08-12,22.1,32.1,26.808333333333334,64.66666666666667,17.416666666666668,23.8875,27.65416666666667
2021-08-13,21.7,33.1,27.65416666666667,62.208333333333336,19.95,29.08333333333333,28.3
2021-08-14,22.6,33.9,28.3,67.08333333333333,18.529166666666665,30.1125,28.15833333333333
2021-08-15,22.8,33.7,28.15833333333333,63.833333333333336,21.091666666666665,31.445833333333336,25.775
2021-08-16,21.9,32.7,25.775,55.66666666666666,16.3625,28.9125,25.72083333333333
2021-08-17,21.1,30.9,25.72083333333333,33.458333333333336,5.5125,9.9125,23.9
2021-08-18,19.9,28.1,23.9,50.583333333333336,8.5625,14.295833333333334,23.758333333333336
2021-08-19,19.5,28.6,23.758333333333336,50.0,11.433333333333332,17.333333333333332,24.7375
2021-08-20,19.8,29.8,24.7375,51.375,13.266666666666666,19.870833333333334,25.5125
2021-08-21,20.3,31.0,25.5125,56.333333333333336,15.55,21.154166666666665,25.304166666666664
2021-08-22,19.6,31.0,25.304166666666664,59.583333333333336,13.65,20.558333333333334,23.2625
2021-08-23,19.8,27.7,23.2625,72.125,10.404166666666669,13.720833333333331,21.945833333333336
2021-08-24,18.5,26.8,21.945833333333336,65.375,12.4,16.366666666666667,22.45833333333333
2021-08-25,18.4,26.7,22.45833333333333,57.333333333333336,7.970833333333334,12.070833333333333,22.95
2021-08-26,16.7,29.3,22.95,56.41666666666666,13.133333333333333,17.395833333333332,20.525
2021-08-27,16.9,23.5,20.525,68.16666666666667,8.704166666666667,12.483333333333334,20.0625
2021-08-28,16.9,24.6,20.0625,59.66666666666666,8.541666666666666,12.866666666666667,19.8875
2021-08-29,13.9,25.9,19.8875,57.125,9.266666666666667,13.441666666666668,20.7375
2021-08-30,15.5,26.3,20.7375,54.958333333333336,11.2125,15.920833333333334,20.075
2021-08-31,16.8,25.3,20.075,74.58333333333333,10.641666666666667,14.5375,21.28333333333333
2021-09-01,15.1,26.4,21.28333333333333,64.08333333333333,15.545833333333334,20.575,22.054166666666664
2021-09-02,16.8,27.1,22.054166666666664,58.208333333333336,17.395833333333332,21.525,22.066666666666663
2021-09-03,17.3,26.6,22.066666666666663,51.375,13.783333333333331,20.89583333333333,22.04583333333333
2021-09-04,16.8,27.1,22.04583333333333,56.958333333333336,18.591666666666665,23.04583333333333,22.695833333333336
2021-09-05,17.1,27.8,22.695833333333336,60.29166666666666,17.275000000000002,23.541666666666668,23.016666666666666
2021-09-06,18.4,27.9,23.016666666666666,52.708333333333336,14.7375,20.508333333333333,22.8
2021-09-07,17.5,27.9,22.8,51.16666666666666,19.695833333333333,26.979166666666668,22.72083333333333
2021-09-08,18.9,27.3,22.72083333333333,46.16666666666666,18.391666666666666,26.475,22.0375
2021-09-09,17.2,27.2,22.0375,46.083333333333336,20.541666666666668,28.266666666666666,21.945833333333336
2021-09-10,17.6,26.5,21.945833333333336,53.04166666666666,27.3125,35.891666666666666,23.0375
2021-09-11,18.6,27.9,23.0375,56.04166666666666,20.666666666666668,27.870833333333334,23.1375
2021-09-12,17.2,28.4,23.1375,57.66666666666666,23.5125,30.320833333333336,23.28333333333333
2021-09-13,15.9,29.7,23.28333333333333,54.625,28.3875,35.44166666666667,22.695833333333336
2021-09-14,17.5,27.5,22.695833333333336,64.20833333333333,14.720833333333331,20.825,22.225
2021-09-15,18.9,26.5,22.225,73.54166666666667,14.525,21.125,20.1875
2021-09-16,18.3,23.8,20.1875,87.91666666666667,15.4875,22.0,20.8
2021-09-17,16.0,25.6,20.8,79.95833333333333,12.558333333333332,17.724999999999998,20.125
2021-09-18,18.1,24.3,20.125,86.04166666666667,19.925,25.133333333333336,17.808333333333334
2021-09-19,13.6,20.8,17.808333333333334,84.70833333333333,10.529166666666669,12.479166666666666,16.662499999999998
2021-09-20,12.1,21.8,16.662499999999998,74.0,8.566666666666666,12.620833333333332,17.241666666666667
2021-09-21,14.9,21.2,17.241666666666667,78.79166666666667,14.529166666666669,20.454166666666666,17.504166666666666
2021-09-22,13.9,22.4,17.504166666666666,75.16666666666667,25.85,30.6125,17.037499999999998
2021-09-23,13.1,22.1,17.037499999999998,77.16666666666667,28.666666666666668,33.791666666666664,17.783333333333335
2021-09-24,12.3,23.7,17.783333333333335,77.875,29.8,36.21666666666667,18.579166666666666
2021-09-25,14.4,22.8,18.579166666666666,80.45833333333333,36.9875,43.1375,18.366666666666667
2021-09-26,15.4,20.0,18.366666666666667,90.79166666666669,26.3375,33.704166666666666,18.35833333333333
2021-09-27,15.7,22.3,18.35833333333333,84.75,18.15833333333333,25.34583333333333,18.83333333333333
2021-09-28,14.4,23.9,18.83333333333333,84.0,25.59166666666667,33.05833333333333,19.3875
2021-09-29,15.9,24.0,19.3875,80.16666666666667,15.754166666666668,22.72083333333333,17.495833333333334
2021-09-30,13.6,22.8,17.495833333333334,78.04166666666667,15.6375,20.7,16.970833333333335
2021-10-01,14.4,20.8,16.970833333333335,70.25,16.970833333333335,21.84583333333333,17.354166666666668
2021-10-02,14.5,21.7,17.354166666666668,69.25,23.129166666666663,28.1125,17.054166666666667
2021-10-03,15.2,20.1,17.054166666666667,83.5,20.058333333333334,26.39583333333333,17.875
2021-10-04,16.2,20.2,17.875,88.83333333333333,15.095833333333331,20.9,17.0
2021-10-05,14.8,20.0,17.0,89.95833333333333,8.741666666666667,12.595833333333331,14.925
2021-10-06,13.6,17.5,14.925,72.66666666666667,5.508333333333333,8.529166666666667,15.625
2021-10-07,12.1,20.7,15.625,50.54166666666666,5.075,7.899999999999999,14.975
2021-10-08,10.9,19.7,14.975,71.33333333333333,14.2625,18.991666666666667,14.370833333333332
2021-10-09,11.3,17.0,14.370833333333332,65.125,20.541666666666668,25.775,13.0875
2021-10-10,8.8,16.6,13.0875,64.45833333333333,27.370833333333334,32.3125,11.470833333333331
2021-10-11,5.9,18.4,11.470833333333331,76.375,33.2625,40.44166666666667,12.508333333333333
2021-10-12,8.4,17.5,12.508333333333333,77.79166666666667,34.99166666666667,40.8625,12.35
2021-10-13,7.2,19.0,12.35,73.75,23.891666666666666,27.979166666666668,11.554166666666667
2021-10-14,7.4,16.6,11.554166666666667,70.70833333333333,24.166666666666668,28.6625,10.354166666666666
2021-10-15,5.2,16.5,10.354166666666666,78.08333333333333,39.67083333333333,47.2625,11.1125
2021-10-16,5.5,17.7,11.1125,79.33333333333333,44.9125,53.04583333333333,11.533333333333331
2021-10-17,5.8,18.0,11.533333333333331,76.33333333333333,41.016666666666666,49.225,11.408333333333331
2021-10-18,6.1,18.3,11.408333333333331,80.08333333333333,46.62916666666666,55.67916666666667,12.15
2021-10-19,7.4,17.7,12.15,82.875,60.04166666666666,71.25833333333334,12.295833333333334
2021-10-20,8.1,17.0,12.295833333333334,88.375,43.75416666666666,52.94166666666666,14.016666666666666
2021-10-21,11.7,16.8,14.016666666666666,87.75,32.80416666666667,41.333333333333336,13.5875
2021-10-22,9.8,18.5,13.5875,85.45833333333333,29.2,39.4125,12.804166666666667
2021-10-23,8.8,17.4,12.804166666666667,87.0,28.870833333333334,41.5,11.395833333333334
2021-10-24,8.9,16.0,11.395833333333334,74.29166666666667,23.3875,31.179166666666664,9.5625
2021-10-25,5.6,12.9,9.5625,79.125,30.53333333333333,39.2125,8.504166666666666
2021-10-26,3.2,15.2,8.504166666666666,82.45833333333333,47.06666666666666,55.59166666666667,9.829166666666667
2021-10-27,4.6,17.4,9.829166666666667,82.20833333333333,44.41666666666666,54.725,9.470833333333331
2021-10-28,4.0,16.0,9.470833333333331,82.58333333333333,56.36666666666667,66.56666666666666,9.4375
2021-10-29,5.1,15.4,9.4375,84.70833333333333,53.98333333333333,66.42916666666666,10.433333333333334
2021-10-30,9.0,11.6,10.433333333333334,84.625,53.70416666666667,66.90416666666667,10.276
2021-10-31,9.7,12.0,10.276,90.48,38.976,48.024,9.983333333333333
2021-11-01,7.4,10.9,9.983333333333333,92.04166666666669,30.98333333333333,37.0875,8.737499999999999
2021-11-02,5.0,14.1,8.737499999999999,86.54166666666667,19.008333333333333,24.35833333333333,9.933333333333334
2021-11-03,8.5,11.7,9.933333333333334,92.25,16.2375,20.67083333333333,8.695833333333333
2021-11-04,3.1,13.5,8.695833333333333,83.66666666666667,9.633333333333333,13.7875,7.354166666666667
2021-11-05,3.0,12.8,7.354166666666667,81.95833333333333,24.10833333333333,30.016666666666666,6.879166666666666
2021-11-06,1.6,13.3,6.879166666666666,73.70833333333333,19.5125,24.479166666666668,6.416666666666667
2021-11-07,2.7,12.3,6.416666666666667,78.5,27.466666666666665,33.22083333333333,6.8125
2021-11-08,3.6,10.7,6.8125,90.5,35.329166666666666,44.01666666666667,8.454166666666667
2021-11-09,3.4,12.1,8.454166666666667,82.25,34.22083333333333,42.42916666666667,9.591666666666669
2021-11-10,7.7,12.1,9.591666666666669,85.95833333333333,40.84583333333333,50.91666666666666,10.541666666666666
2021-11-11,8.0,14.0,10.541666666666666,89.33333333333333,47.81666666666666,60.770833333333336,9.733333333333333
2021-11-12,7.1,13.9,9.733333333333333,92.70833333333331,49.145833333333336,58.54166666666666,9.308333333333334
2021-11-13,6.7,12.6,9.308333333333334,94.54166666666669,46.44583333333333,58.62083333333334,10.445833333333333
2021-11-14,9.1,11.4,10.445833333333333,92.29166666666669,16.7375,21.29583333333333,10.404166666666669
2021-11-15,9.4,11.5,10.404166666666669,89.41666666666667,17.741666666666667,21.45833333333333,9.466666666666669
2021-11-16,6.0,11.5,9.466666666666669,84.625,32.40833333333333,38.53333333333333,9.033333333333331
2021-11-17,6.5,11.3,9.033333333333331,95.0,31.058333333333334,38.425,9.191666666666666
2021-11-18,6.4,11.9,9.191666666666666,96.41666666666669,40.77916666666667,46.90833333333333,8.758333333333333
2021-11-19,5.5,11.5,8.758333333333333,94.45833333333331,41.1,50.083333333333336,6.295833333333333
2021-11-20,3.2,8.9,6.295833333333333,93.625,42.00833333333333,47.60416666666666,6.3500000000000005
2021-11-21,2.6,8.0,6.3500000000000005,92.79166666666669,43.3125,52.46666666666667,7.704166666666667
2021-11-22,6.4,9.7,7.704166666666667,93.875,27.175,36.10833333333333,9.166666666666666
2021-11-23,7.3,12.1,9.166666666666666,80.66666666666667,27.27916666666667,32.05833333333333,5.458333333333333
2021-11-24,2.3,10.1,5.458333333333333,81.875,37.9,42.4,5.2250000000000005
2021-11-25,3.0,6.2,5.2250000000000005,89.91666666666667,39.2625,45.05416666666667,5.7250000000000005
2021-11-26,3.4,8.8,5.7250000000000005,89.91666666666667,27.175,31.5125,5.829166666666667
2021-11-27,2.4,10.0,5.829166666666667,91.33333333333331,33.300000000000004,40.266666666666666,4.583333333333333
2021-11-28,2.3,7.5,4.583333333333333,79.16666666666667,14.520833333333334,18.28333333333333,5.333333333333333
2021-11-29,1.8,10.0,5.333333333333333,38.333333333333336,7.204166666666667,9.916666666666666,3.9333333333333336
2021-11-30,-0.0,8.9,3.9333333333333336,48.5,15.3375,19.183333333333334,5.104166666666667
2021-12-01,2.1,10.0,5.104166666666667,70.91666666666667,30.85833333333333,36.0375,4.333333333333333
2021-12-02,0.9,8.3,4.333333333333333,89.16666666666667,39.94166666666667,47.6,2.970833333333333
2021-12-03,-1.3,9.8,2.970833333333333,78.0,19.59583333333333,24.508333333333336,1.95
2021-12-04,-1.3,5.6,1.95,90.625,48.75833333333333,57.75,1.4958333333333331
2021-12-05,-1.6,6.0,1.4958333333333331,89.58333333333333,48.03333333333333,54.7375,0.8291666666666666
2021-12-06,-2.2,6.1,0.8291666666666666,87.875,37.52916666666667,45.79583333333333,1.3375
2021-12-07,-3.4,7.0,1.3375,73.04166666666667,40.80416666666667,47.4625,0.7125
2021-12-08,0.1,1.4,0.7125,95.375,30.308333333333334,36.32083333333333,1.491666666666667
2021-12-09,-1.1,7.9,1.491666666666667,89.41666666666667,25.5625,29.629166666666663,-0.0125
2021-12-10,-2.2,1.8,-0.0125,94.08333333333331,37.516666666666666,45.84166666666667,4.720833333333333
2021-12-11,-0.6,10.7,4.720833333333333,60.708333333333336,16.320833333333333,19.925,1.9041666666666668
2021-12-12,-3.2,8.0,1.9041666666666668,72.95833333333333,28.008333333333336,33.09583333333333,2.5875
2021-12-13,-0.9,8.2,2.5875,79.83333333333333,60.57083333333333,64.38333333333334,0.8624999999999999
2021-12-14,-2.2,6.7,0.8624999999999999,94.375,84.075,91.75833333333333,1.3875
2021-12-15,-0.9,5.6,1.3875,95.25,79.4875,87.19583333333333,1.3166666666666669
2021-12-16,-0.6,4.1,1.3166666666666669,94.33333333333331,73.10416666666667,85.07083333333334,1.525
2021-12-17,-0.7,4.5,1.525,95.08333333333331,66.85000000000001,78.12916666666666,1.0916666666666666
2021-12-18,-0.1,2.6,1.0916666666666666,95.0,73.03333333333333,82.62083333333334,0.0916666666666666
2021-12-19,-1.1,3.3,0.0916666666666666,91.91666666666669,67.56666666666666,74.16250000000001,2.1625
2021-12-20,-1.0,9.1,2.1625,80.5,48.4375,57.24166666666667,2.533333333333333
2021-12-21,-1.1,6.0,2.533333333333333,90.875,49.0625,66.46249999999999,1.9
2021-12-22,-0.3,6.7,1.9,93.45833333333331,66.7,73.81666666666666,0.8208333333333333
2021-12-23,-0.8,3.7,0.8208333333333333,94.54166666666669,64.19583333333334,72.09583333333333,1.5666666666666669
2021-12-24,-1.7,3.6,1.5666666666666669,91.625,69.075,78.66666666666667,1.5916666666666668
2021-12-25,-1.6,4.0,1.5916666666666668,92.66666666666669,74.02499999999999,84.15833333333333,2.3541666666666665
2021-12-26,-0.7,5.7,2.3541666666666665,94.91666666666669,71.02916666666667,80.66666666666667,3.108333333333333
2021-12-27,0.5,4.8,3.108333333333333,98.58333333333331,78.97083333333333,85.8875,4.6625000000000005
2021-12-28,2.4,7.7,4.6625000000000005,96.83333333333331,55.025,60.39166666666667,4.8875
2021-12-29,1.7,10.5,4.8875,93.16666666666669,29.929166666666664,37.9875,3.3166666666666664
2021-12-30,1.7,6.1,3.3166666666666664,96.375,57.86666666666667,65.25,2.845833333333333
2021-12-31,0.6,6.5,2.845833333333333,96.5,54.8375,64.92916666666666,3.5125
2022-01-01,1.2,8.5,3.5125,96.0,46.2375,48.51666666666667,4.595833333333333
2022-01-02,1.6,8.0,4.595833333333333,96.45833333333331,34.295833333333334,35.375,6.220833333333334
2022-01-03,5.4,8.6,6.220833333333334,95.375,31.929166666666664,37.67916666666667,6.170833333333333
2022-01-04,5.6,7.0,6.170833333333333,95.66666666666669,58.81666666666666,69.14166666666667,6.445833333333333
2022-01-05,5.5,8.1,6.445833333333333,76.04166666666667,24.929166666666664,27.683333333333334,4.370833333333333
2022-01-06,-0.1,8.2,4.370833333333333,73.75,18.83333333333333,22.02916666666667,1.0958333333333332
2022-01-07,-2.2,5.6,1.0958333333333332,81.66666666666667,33.983333333333334,36.24583333333333,-0.85
2022-01-08,-4.2,4.0,-0.85,88.16666666666667,42.56666666666667,47.85833333333333,0.2166666666666666
2022-01-09,-3.4,4.9,0.2166666666666666,89.91666666666667,40.74583333333333,48.19583333333333,-0.3166666666666667
2022-01-10,-3.2,3.9,-0.3166666666666667,84.25,33.90416666666667,36.50416666666667,0.6083333333333333
2022-01-11,-4.4,6.3,0.6083333333333333,68.83333333333333,27.0375,32.50416666666667,-0.2666666666666666
2022-01-12,-4.4,6.4,-0.2666666666666666,84.70833333333333,46.8625,53.93333333333334,-0.4624999999999999
2022-01-13,-4.4,6.9,-0.4624999999999999,81.29166666666667,57.40416666666667,63.675,0.6041666666666666
2022-01-14,-3.2,7.3,0.6041666666666666,71.5,50.458333333333336,57.43333333333334,2.0916666666666663
2022-01-15,-1.5,8.9,2.0916666666666663,80.70833333333333,42.25416666666667,45.47916666666666,1.8291666666666668
2022-01-16,-3.4,8.4,1.8291666666666668,80.5,52.57916666666667,59.39166666666667,5.491666666666667
2022-01-17,0.5,13.6,5.491666666666667,59.833333333333336,19.183333333333334,21.98333333333333,4.583333333333333
2022-01-18,-0.1,10.3,4.583333333333333,72.625,29.491666666666664,35.825,1.995833333333333
2022-01-19,-1.5,7.6,1.995833333333333,91.5,48.8,55.79166666666666,3.929166666666666
2022-01-20,-0.2,7.5,3.929166666666666,78.04166666666667,39.5,44.625,2.8666666666666667
2022-01-21,-2.4,6.8,2.8666666666666667,63.583333333333336,21.766666666666666,30.945833333333336,1.4583333333333333
2022-01-22,-2.7,7.2,1.4583333333333333,84.29166666666667,35.84583333333333,44.29166666666666,1.1875
2022-01-23,-2.2,6.3,1.1875,86.91666666666667,48.87916666666666,57.68333333333334,-0.2791666666666667
2022-01-24,-3.1,3.4,-0.2791666666666667,90.41666666666669,69.4875,78.14999999999999,1.3666666666666665
2022-01-25,-1.5,3.9,1.3666666666666665,94.54166666666669,54.4375,66.39999999999999,1.7583333333333335
2022-01-26,-1.8,6.3,1.7583333333333335,94.125,64.21666666666667,80.34583333333333,1.5291666666666668
2022-01-27,-0.8,5.7,1.5291666666666668,90.33333333333331,56.525,70.56666666666666,5.295833333333333
2022-01-28,-0.6,14.6,5.295833333333333,61.25,23.933333333333334,27.979166666666668,3.0708333333333333
2022-01-29,-1.7,9.2,3.0708333333333333,73.91666666666667,35.24166666666667,41.141666666666666,5.65
2022-01-30,1.3,13.9,5.65,69.83333333333333,22.65,27.558333333333334,5.925
2022-01-31,1.8,10.7,5.925,72.83333333333333,29.65416666666667,37.083333333333336,8.016666666666667
2022-02-01,4.2,12.7,8.016666666666667,34.041666666666664,7.587499999999999,10.691666666666668,10.729166666666666
2022-02-02,4.9,17.5,10.729166666666666,44.91666666666666,8.716666666666667,10.829166666666666,7.15
2022-02-03,2.7,11.5,7.15,72.91666666666667,22.1,26.245833333333334,6.720833333333334
2022-02-04,4.3,9.6,6.720833333333334,89.20833333333333,41.329166666666666,50.37083333333334,4.7
2022-02-05,1.5,10.2,4.7,92.5,57.5375,69.125,3.8791666666666655
2022-02-06,0.6,8.4,3.8791666666666655,91.41666666666669,61.21666666666667,67.51666666666667,6.983333333333333
2022-02-07,1.2,12.7,6.983333333333333,47.75,19.4875,25.054166666666664,4.216666666666667
2022-02-08,-1.9,12.4,4.216666666666667,52.91666666666666,20.8375,27.5125,7.129166666666666
2022-02-09,1.8,13.6,7.129166666666666,75.875,28.0625,35.395833333333336,7.491666666666667
2022-02-10,4.3,12.4,7.491666666666667,87.375,28.804166666666664,34.300000000000004,8.8375
2022-02-11,5.0,13.4,8.8375,65.625,27.5625,33.525,5.583333333333333
2022-02-12,0.9,10.3,5.583333333333333,58.54166666666666,17.654166666666665,21.42083333333333,2.9250000000000003
2022-02-13,-1.2,8.6,2.9250000000000003,73.91666666666667,28.9625,29.508333333333336,1.825
2022-02-14,-1.2,3.5,1.825,87.41666666666667,43.583333333333336,44.0625,0.9916666666666668
2022-02-15,-3.5,3.5,0.9916666666666668,97.41666666666669,24.6375,31.98333333333333,2.895833333333333
2022-02-16,-1.8,7.6,2.895833333333333,94.58333333333331,36.475,42.17083333333333,6.5
2022-02-17,-0.3,13.5,6.5,80.33333333333333,26.129166666666663,30.191666666666663,5.625
2022-02-18,1.5,9.3,5.625,91.16666666666669,42.4,51.06666666666666,8.491666666666667
2022-02-19,5.4,12.3,8.491666666666667,91.45833333333331,51.23333333333333,64.17916666666666,8.683333333333334
2022-02-20,4.9,14.1,8.683333333333334,86.375,35.63333333333333,41.85,8.683333333333334
2022-02-21,5.0,15.1,8.683333333333334,65.29166666666667,16.575,21.45833333333333,10.6375
2022-02-22,6.3,17.0,10.6375,35.791666666666664,7.770833333333333,11.579166666666666,7.591666666666666
2022-02-23,1.4,15.0,7.591666666666666,65.04166666666667,28.683333333333334,33.52916666666667,6.991666666666667
2022-02-24,2.4,12.1,6.991666666666667,74.20833333333333,35.47083333333333,38.333333333333336,7.620833333333334
2022-02-25,1.3,16.0,7.620833333333334,56.583333333333336,16.966666666666665,21.2,6.691666666666666
2022-02-26,1.7,14.4,6.691666666666666,55.375,11.791666666666666,14.325,5.045833333333333
2022-02-27,-0.5,10.8,5.045833333333333,54.625,17.066666666666666,18.179166666666667,4.3875
2022-02-28,-2.5,11.5,4.3875,57.708333333333336,22.09583333333333,25.3625,5.5125
2022-03-01,0.7,9.5,5.5125,47.875,13.604166666666666,17.545833333333334,3.775
2022-03-02,-2.9,10.9,3.775,64.70833333333333,29.816666666666663,35.06666666666667,6.970833333333334
2022-03-03,1.4,12.9,6.970833333333334,71.95833333333333,30.454166666666666,34.770833333333336,6.416666666666667
2022-03-04,2.2,12.2,6.416666666666667,71.625,40.23333333333333,45.8625,4.7625
2022-03-05,0.4,9.5,4.7625,57.0,23.258333333333336,27.45833333333333,3.7083333333333335
2022-03-06,-0.5,9.0,3.7083333333333335,56.625,22.116666666666664,24.1875,3.408333333333333
2022-03-07,-2.4,9.8,3.408333333333333,62.79166666666666,35.05833333333333,39.29166666666666,3.6291666666666655
2022-03-08,-0.9,8.5,3.6291666666666655,61.083333333333336,29.0,35.5125,3.7291666666666665
2022-03-09,-3.8,11.4,3.7291666666666665,66.41666666666667,39.2875,43.895833333333336,5.845833333333334
2022-03-10,-3.1,13.4,5.845833333333334,60.25,42.016666666666666,45.41666666666666,6.391666666666667
2022-03-11,2.4,10.8,6.391666666666667,65.41666666666667,25.225,31.40833333333333,5.179166666666666
2022-03-12,2.0,8.9,5.179166666666666,58.083333333333336,20.4625,24.72083333333333,4.941666666666666
2022-03-13,-0.7,9.4,4.941666666666666,54.16666666666666,23.8375,26.570833333333336,7.8625
2022-03-14,5.2,11.2,7.8625,58.04166666666666,29.775,35.475,9.9375
2022-03-15,6.2,13.9,9.9375,63.66666666666666,32.86666666666667,39.9,11.175
2022-03-16,7.9,16.1,11.175,68.5,19.4125,27.95,10.941666666666668
2022-03-17,7.8,14.5,10.941666666666668,74.83333333333333,40.67916666666667,57.85416666666666,9.920833333333333
2022-03-18,6.5,14.6,9.920833333333333,66.875,42.99166666666667,53.72916666666666,8.958333333333334
2022-03-19,4.5,13.7,8.958333333333334,48.583333333333336,20.883333333333333,25.304166666666664,7.604166666666667
2022-03-20,1.7,13.9,7.604166666666667,44.375,20.925,23.641666666666666,7.608333333333333
2022-03-21,1.7,13.3,7.608333333333333,44.708333333333336,21.154166666666665,25.9375,7.470833333333334
2022-03-22,0.7,14.1,7.470833333333334,52.458333333333336,30.308333333333334,35.93333333333333,9.0625
2022-03-23,0.9,17.9,9.0625,47.79166666666666,29.504166666666663,35.25833333333333,11.091666666666669
2022-03-24,0.9,20.0,11.091666666666669,42.0,24.525,28.9125,12.075
2022-03-25,5.5,19.6,12.075,34.625,18.554166666666667,23.745833333333334,12.054166666666667
2022-03-26,2.5,20.2,12.054166666666667,40.0,27.875,33.63333333333333,13.582608695652173
2022-03-27,4.8,20.9,13.582608695652173,43.130434782608695,31.756521739130434,39.82173913043478,12.470833333333331
2022-03-28,4.0,20.7,12.470833333333331,41.208333333333336,30.641666666666666,38.454166666666666,11.579166666666666
2022-03-29,5.6,18.1,11.579166666666666,52.583333333333336,36.3,48.17916666666667,10.120833333333334
2022-03-30,8.5,12.3,10.120833333333334,77.08333333333333,32.05416666666667,39.96666666666667,11.316666666666668
2022-03-31,8.8,15.2,11.316666666666668,78.58333333333333,26.1,30.9875,9.891666666666667
2022-04-01,7.2,14.1,9.891666666666667,84.20833333333333,18.29583333333333,23.27083333333333,6.570833333333333
2022-04-02,4.1,8.8,6.570833333333333,71.54166666666667,9.35,11.454166666666666,5.95
2022-04-03,1.6,9.6,5.95,79.08333333333333,13.0625,15.079166666666666,7.958333333333333
2022-04-04,4.7,12.3,7.958333333333333,69.58333333333333,16.020833333333332,17.904166666666665,8.995833333333334
2022-04-05,1.3,17.0,8.995833333333334,67.20833333333333,19.854166666666668,21.2125,10.283333333333331
2022-04-06,4.2,17.0,10.283333333333331,70.08333333333333,30.229166666666668,36.025,12.2875
